left_0_x,left_0_y,left_0_z,left_1_x,left_1_y,left_1_z,left_2_x,left_2_y,left_2_z,left_3_x,left_3_y,left_3_z,left_4_x,left_4_y,left_4_z,left_5_x,left_5_y,left_5_z,left_6_x,left_6_y,left_6_z,left_7_x,left_7_y,left_7_z,left_8_x,left_8_y,left_8_z,left_9_x,left_9_y,left_9_z,left_10_x,left_10_y,left_10_z,left_11_x,left_11_y,left_11_z,left_12_x,left_12_y,left_12_z,left_13_x,left_13_y,left_13_z,left_14_x,left_14_y,left_14_z,left_15_x,left_15_y,left_15_z,left_16_x,left_16_y,left_16_z,left_17_x,left_17_y,left_17_z,left_18_x,left_18_y,left_18_z,left_19_x,left_19_y,left_19_z,left_20_x,left_20_y,left_20_z,right_0_x,right_0_y,right_0_z,right_1_x,right_1_y,right_1_z,right_2_x,right_2_y,right_2_z,right_3_x,right_3_y,right_3_z,right_4_x,right_4_y,right_4_z,right_5_x,right_5_y,right_5_z,right_6_x,right_6_y,right_6_z,right_7_x,right_7_y,right_7_z,right_8_x,right_8_y,right_8_z,right_9_x,right_9_y,right_9_z,right_10_x,right_10_y,right_10_z,right_11_x,right_11_y,right_11_z,right_12_x,right_12_y,right_12_z,right_13_x,right_13_y,right_13_z,right_14_x,right_14_y,right_14_z,right_15_x,right_15_y,right_15_z,right_16_x,right_16_y,right_16_z,right_17_x,right_17_y,right_17_z,right_18_x,right_18_y,right_18_z,right_19_x,right_19_y,right_19_z,right_20_x,right_20_y,right_20_z
-0.994988203048710,0.677556991577150,0E-15,-0.765291452407840,1.503443717956500,0E-15,-0.845690488815310,2.109592914581300,0E-15,-0.916577100753780,2.701199054718000,0E-15,-0.705587625503540,3.103486061096200,0E-15,-1.344411134719800,2.018626213073700,0E-15,-1.614673376083400,2.640172004699700,0E-15,-1.521232843399000,2.424169063568100,0E-15,-1.418664693832400,2.287311553955100,0E-15,-1.649494409561200,1.596156120300300,0E-15,-1.940854310989400,2.269907474517800,0E-15,-1.825142145156900,2.064188003540000,0E-15,-1.751122713089000,1.844627380371100,0E-15,-1.970835924148600,1.214058876037600,0E-15,-2.258153200149500,1.901578903198200,0E-15,-2.062167406082200,1.695054054260300,0E-15,-1.976680040359500,1.462393760681200,0E-15,-2.275243043899500,0.881439208984380,0E-15,-2.826615095138500,1.595815658569300,0E-15,-3.006874322891200,1.809331893920900,0E-15,-3.118785619735700,1.860722541809100,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
-0.876228570938110,0.854908943176270,0E-15,-0.762818574905400,1.509160995483400,0E-15,-0.728221178054810,2.138332366943400,0E-15,-0.782389402389530,2.739195823669400,0E-15,-0.723563432693480,3.170795917511000,0E-15,-1.296715974807700,2.226615905761700,0E-15,-1.933268308639500,2.752898216247600,0E-15,-1.839659929275500,2.461766242981000,0E-15,-1.681723833084100,2.225452899932900,0E-15,-1.622694253921500,1.887598037719700,0E-15,-2.240368604660000,2.460992336273200,0E-15,-2.104362726211500,2.232701301574700,0E-15,-1.957256078720100,2.069614410400400,0E-15,-1.884613752365100,1.610581398010300,0E-15,-2.496221303939800,2.185109138488800,0E-15,-2.375514745712300,2.030382156372100,0E-15,-2.228211164474500,1.915021896362300,0E-15,-2.147444963455200,1.353526115417500,0E-15,-2.765747308731100,1.895139694213900,0E-15,-3.009065866470300,2.176094532012900,0E-15,-3.205642461776700,2.416916370391800,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
-0.958849191665650,0.920171737670900,0E-15,-0.801725625991820,1.532344818115200,0E-15,-0.784995317459110,2.231682777404800,0E-15,-0.861055612564090,2.873651981353800,0E-15,-0.846861600875850,3.321604728698700,0E-15,-1.383002042770400,2.374796390533400,0E-15,-1.976088285446200,2.855625629425000,0E-15,-1.893956422805800,2.585267066955600,0E-15,-1.704135656356800,2.315417289733900,0E-15,-1.729318380355800,2.083110809326200,0E-15,-2.304826974868800,2.526347160339400,0E-15,-2.190559148788500,2.174460887908900,0E-15,-2.026273965835600,1.946482658386200,0E-15,-2.038662195205700,1.765174865722700,0E-15,-2.584564447403000,2.272671699523900,0E-15,-2.452348947525000,2.008836746215800,0E-15,-2.291715860366800,1.810964584350600,0E-15,-2.272074460983300,1.480751037597700,0E-15,-2.849173784256000,1.968914985656700,0E-15,-3.138447046279900,2.251350402832000,0E-15,-3.406522512435900,2.524778842926000,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
-1.095344305038500,0.990344047546390,0E-15,-0.847831964492800,1.627571105957000,0E-15,-0.892984628677370,2.353842258453400,0E-15,-0.960689306259160,2.963260650634800,0E-15,-0.948345422744750,3.409985065460200,0E-15,-1.467227220535300,2.483800411224400,0E-15,-2.087473154068000,2.942645549774200,0E-15,-1.919852495193500,2.625369548797600,0E-15,-1.709740877151500,2.355878829956100,0E-15,-1.844304800033600,2.186239242553700,0E-15,-2.407244920730600,2.564333915710400,0E-15,-2.198788881301900,2.207975387573200,0E-15,-2.062083005905200,1.991790771484400,0E-15,-2.141668081283600,1.856428146362300,0E-15,-2.670311212539700,2.311847686767600,0E-15,-2.458662271499600,2.027349472045900,0E-15,-2.299788713455200,1.820153236389200,0E-15,-2.394682168960600,1.557327270507800,0E-15,-2.924500226974500,2.004901885986300,0E-15,-3.194623708725000,2.257055759429900,0E-15,-3.468879938125600,2.521640300750700,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
-1.161782026290900,1.193235397338900,0E-15,-0.963770151138310,1.787610054016100,0E-15,-0.922003984451290,2.509500026702900,0E-15,-0.944349527359010,3.133193492889400,0E-15,-0.849268198013310,3.588307857513400,0E-15,-1.617717027664200,2.729605197906500,0E-15,-2.141009569168100,3.056918621063200,0E-15,-1.983900308609000,2.764387607574500,0E-15,-1.738608598709100,2.567401409149200,0E-15,-1.964880704879800,2.450483322143600,0E-15,-2.400505304336500,2.717228889465300,0E-15,-2.250151872634900,2.442411422729500,0E-15,-2.073810338974000,2.290673255920400,0E-15,-2.239755392074600,2.098965644836400,0E-15,-2.650049924850500,2.441137313842800,0E-15,-2.505797147750900,2.252103328704800,0E-15,-2.348716974258400,2.122903823852500,0E-15,-2.457698583602900,1.783597946167000,0E-15,-2.856163740158100,2.175373554229700,0E-15,-3.130215883255000,2.369165420532200,0E-15,-3.413817644119300,2.590391159057600,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
-1.119880437851000,1.270733833313000,0E-15,-0.919725656509400,1.901444435119600,0E-15,-0.885944604873660,2.618301391601600,0E-15,-0.938031435012820,3.196568012237500,0E-15,-0.995641469955440,3.561912059783900,0E-15,-1.525199651718100,2.783511161804200,0E-15,-2.118238210678100,3.236308097839400,0E-15,-1.950133562088000,2.951679229736300,0E-15,-1.733622312545800,2.699934482574500,0E-15,-1.895781755447400,2.477655887603800,0E-15,-2.389017343521100,2.857791900634800,0E-15,-2.168430089950600,2.476949691772500,0E-15,-2.004898309707600,2.278855323791500,0E-15,-2.176902055740400,2.158013343811000,0E-15,-2.652348279953000,2.543254375457800,0E-15,-2.448523759841900,2.280997276306200,0E-15,-2.319213151931800,2.117172241210900,0E-15,-2.432829141616800,1.879717826843300,0E-15,-2.895181417465200,2.262561321258500,0E-15,-3.168486356735200,2.480495929718000,0E-15,-3.425726175308200,2.735225200653100,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
-1.204292058944700,1.287664413452100,0E-15,-1.001990556716900,1.879261016845700,0E-15,-0.877699136734010,2.601703166961700,0E-15,-0.902152299880980,3.204234123230000,0E-15,-0.905016183853150,3.610711574554400,0E-15,-1.562228918075600,2.817634105682400,0E-15,-2.046056509017900,3.197681903839100,0E-15,-1.965615987777700,2.966650009155300,0E-15,-1.775193929672200,2.724866390228300,0E-15,-1.915452718734700,2.543243408203100,0E-15,-2.316676378250100,2.831094264984100,0E-15,-2.230440378189100,2.548583507537800,0E-15,-2.109309911727900,2.413155078887900,0E-15,-2.228054285049400,2.177962303161600,0E-15,-2.591680288314800,2.547024250030500,0E-15,-2.474172830581700,2.354934692382800,0E-15,-2.330621957778900,2.207436561584500,0E-15,-2.497224092483500,1.866840362548800,0E-15,-2.881743192672700,2.297622680664100,0E-15,-3.131282091140700,2.553249359130900,0E-15,-3.319976091384900,2.815995693206800,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
-1.153349637985200,1.195160865783700,0E-15,-0.890638113021850,1.675248146057100,0E-15,-0.864045381546020,2.366887092590300,0E-15,-0.850942373275760,2.967707633972200,0E-15,-0.690142393112180,3.433073997497600,0E-15,-1.457498311996500,2.705100059509300,0E-15,-2.032849073410000,3.024320125579800,0E-15,-1.929334878921500,2.803218364715600,0E-15,-1.705480337142900,2.657893657684300,0E-15,-1.790714502334600,2.419981479644800,0E-15,-2.343991994857800,2.711953639984100,0E-15,-2.247233629226700,2.411500453949000,0E-15,-2.036059141159100,2.206337928772000,0E-15,-2.092740774154700,2.076250076293900,0E-15,-2.632972002029400,2.418355941772500,0E-15,-2.543052911758400,2.218058586120600,0E-15,-2.366330862045300,2.069101333618200,0E-15,-2.311762094497700,1.771382331848100,0E-15,-2.775514841079700,2.147537708282500,0E-15,-3.115147352218600,2.314163208007800,0E-15,-3.404113531112700,2.471611976623500,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
-1.131412267684900,0.820627212524410,0E-15,-0.912679433822630,1.536374092102100,0E-15,-0.853105306625370,2.181900501251200,0E-15,-0.842260122299190,2.774693489074700,0E-15,-0.659155607223510,3.176575183868400,0E-15,-1.431599855423000,2.343842506408700,0E-15,-1.905654668808000,2.783061027526900,0E-15,-1.863796949386600,2.475815773010300,0E-15,-1.708336114883400,2.320201396942100,0E-15,-1.741269350051900,2.001074790954600,0E-15,-2.278744935989400,2.466359615325900,0E-15,-2.198551893234300,2.159460544586200,0E-15,-2.039267778396600,1.948769569397000,0E-15,-2.032649278640700,1.685252189636200,0E-15,-2.590156793594400,2.192148208618200,0E-15,-2.496186494827300,2.003700256347700,0E-15,-2.356132745742800,1.825535774231000,0E-15,-2.281091928482100,1.383349418640100,0E-15,-2.867194890976000,1.915991783142100,0E-15,-3.164703130722000,2.125857353210400,0E-15,-3.436475038528400,2.335603713989300,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
-1.119186639785800,0.436254501342770,0E-15,-0.827862977981570,1.190824508667000,0E-15,-0.764189481735230,1.810388565063500,0E-15,-0.805316209793090,2.430121421814000,0E-15,-0.644951105117800,2.766626358032200,0E-15,-1.246197938919100,1.898019790649400,0E-15,-1.694434404373200,2.687904357910200,0E-15,-1.778576135635400,2.549967765808100,0E-15,-1.733302831649800,2.432327270507800,0E-15,-1.622475385665900,1.518881797790500,0E-15,-2.085152387619000,2.318080425262500,0E-15,-2.095923662185700,2.054473876953100,0E-15,-2.006288290023800,1.803627967834500,0E-15,-1.933673143386800,1.185791969299300,0E-15,-2.449826002121000,1.941955566406200,0E-15,-2.431061983108500,1.769940376281700,0E-15,-2.309908628463700,1.606177330017100,0E-15,-2.250999689102200,0.943071365356450,0E-15,-2.790419816970800,1.522836685180700,0E-15,-3.036615610122700,1.694578170776400,0E-15,-3.164314985275300,1.785033226013200,0E-15,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
